-- Bus
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0001', 'C020', 'K3320A', 'Mercedes-Benz OC500', 50, 'inactive', 2006, 'Awaiting spare parts');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0008', 'S007', 'ML01', 'Food', 180.30, 'active', TIMESTAMP '2019-11-30 07:50:20', TIMESTAMP '2020-09-15 18:22:10');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0009', 'S008', 'GT01', 'Convenience', 295.40, 'under renovation', TIMESTAMP '2021-03-05 10:10:45', TIMESTAMP '2022-06-12 12:30:50');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0010', 'S009', 'IP01', 'Cafe', 210.00, 'active', TIMESTAMP '2020-06-22 08:45:30', TIMESTAMP '2021-08-01 17:15:20');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0011', 'S010', 'KT01', 'Retail', 320.50, 'active', TIMESTAMP '2020-01-10 09:12:40', TIMESTAMP '2021-02-14 11:30:10');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0012', 'S011', 'SB01', 'Food', 280.75, 'under renovation', TIMESTAMP '2021-05-15 07:25:20', TIMESTAMP '2022-07-18 16:05:30');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0013', 'S012', 'AS01', 'Souvenir', 190.60, 'active', TIMESTAMP '2019-09-22 14:50:10', TIMESTAMP '2020-11-20 12:40:25');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0014', 'S013', 'KB01', 'Bookstore', 310.20, 'inactive', TIMESTAMP '2020-12-12 08:15:30', TIMESTAMP '2022-03-05 09:20:10');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0015', 'S014', 'KT201', 'Pharmacy', 250.40, 'active', TIMESTAMP '2019-10-05 10:40:25', TIMESTAMP '2020-12-10 15:55:35');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0016', 'S015', 'KK01', 'Convenience', 270.10, 'inactive', TIMESTAMP '2021-02-18 11:20:15', TIMESTAMP '2022-04-22 12:30:50');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0017', 'S016', 'SD01', 'Cafe', 220.60, 'active', TIMESTAMP '2020-07-25 09:35:40', TIMESTAMP '2021-09-10 14:20:25');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0018', 'S017', 'TW01', 'Retail', 180.20, 'active', TIMESTAMP '2019-08-18 12:10:25', TIMESTAMP '2020-10-05 11:40:20');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0019', 'S018', 'MR01', 'Food', 295.50, 'under renovation', TIMESTAMP '2021-01-22 08:45:10', TIMESTAMP '2022-03-15 16:25:35');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0020', 'S019', 'SB201', 'Souvenir', 310.75, 'active', TIMESTAMP '2020-06-10 07:55:40', TIMESTAMP '2021-08-18 09:10:50');

INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0021', 'S020', 'BT01', 'Bookstore', 280.10, 'active', TIMESTAMP '2019-12-22 10:25:15', TIMESTAMP '2020-11-30 12:15:25');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0022', 'S001', 'KL03', 'Pharmacy', 240.60, 'inactive', TIMESTAMP '2021-03-12 09:30:25', TIMESTAMP '2022-05-20 11:40:30');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0023', 'S002', 'PJ02', 'Cafe', 310.25, 'active', TIMESTAMP '2020-07-18 08:20:40', TIMESTAMP '2021-09-22 14:30:50');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0024', 'S003', 'SA02', 'Retail', 275.50, 'active', TIMESTAMP '2019-10-28 11:15:20', TIMESTAMP '2020-12-15 09:50:10');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0025', 'S004', 'SJ02', 'Food', 195.40, 'under renovation', TIMESTAMP '2021-05-10 07:45:35', TIMESTAMP '2022-06-18 15:25:20');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0026', 'S005', 'KN02', 'Convenience', 220.60, 'active', TIMESTAMP '2020-08-22 12:10:15', TIMESTAMP '2021-09-25 16:40:30');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0027', 'S006', 'JB02', 'Souvenir', 310.10, 'inactive', TIMESTAMP '2019-12-05 08:50:25', TIMESTAMP '2020-10-22 14:30:10');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0028', 'S007', 'ML02', 'Bookstore', 300.25, 'active', TIMESTAMP '2021-01-18 09:35:40', TIMESTAMP '2022-03-05 11:50:20');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0029', 'S008', 'GT02', 'Cafe', 245.75, 'active', TIMESTAMP '2020-06-10 10:20:10', TIMESTAMP '2021-07-15 12:30:25');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0030', 'S009', 'IP02', 'Food', 280.40, 'under renovation', TIMESTAMP '2019-09-15 11:05:20', TIMESTAMP '2020-11-18 14:25:30');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0031', 'S010', 'KT02', 'Retail', 310.60, 'active', TIMESTAMP '2021-03-05 07:50:40', TIMESTAMP '2022-05-22 10:10:50');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0032', 'S011', 'SB02', 'Souvenir', 270.30, 'inactive', TIMESTAMP '2020-07-22 08:40:25', TIMESTAMP '2021-09-12 13:25:10');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0033', 'S012', 'AS02', 'Bookstore', 300.50, 'active', TIMESTAMP '2019-12-18 09:15:30', TIMESTAMP '2020-10-20 15:40:20');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0034', 'S013', 'KB02', 'Convenience', 220.75, 'active', TIMESTAMP '2021-05-10 10:50:15', TIMESTAMP '2022-06-18 12:25:35');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0035', 'S014', 'KT202', 'Cafe', 250.10, 'under renovation', TIMESTAMP '2020-01-12 11:20:40', TIMESTAMP '2021-03-22 16:15:50');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0036', 'S015', 'KK02', 'Retail', 310.25, 'active', TIMESTAMP '2019-08-05 09:10:25', TIMESTAMP '2020-10-15 14:05:40');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0037', 'S016', 'SD02', 'Food', 280.60, 'inactive', TIMESTAMP '2021-02-18 08:45:30', TIMESTAMP '2022-04-22 11:20:15');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0038', 'S017', 'TW02', 'Souvenir', 300.10, 'active', TIMESTAMP '2020-06-25 07:55:20', TIMESTAMP '2021-08-18 09:40:10');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0039', 'S018', 'MR02', 'Bookstore', 320.40, 'active', TIMESTAMP '2019-11-12 10:15:40', TIMESTAMP '2020-12-20 13:50:25');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0040', 'S019', 'SB202', 'Convenience', 250.75, 'under renovation', TIMESTAMP '2021-03-15 08:40:10', TIMESTAMP '2022-05-22 12:30:40');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0041', 'S020', 'BT02', 'Cafe', 280.25, 'active', TIMESTAMP '2020-07-05 09:30:20', TIMESTAMP '2021-09-10 14:25:15');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0042', 'S001', 'KL03', 'Retail', 310.50, 'inactive', TIMESTAMP '2019-12-18 10:20:25', TIMESTAMP '2020-11-22 12:40:10');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0043', 'S002', 'PJ03', 'Food', 245.75, 'active', TIMESTAMP '2021-05-10 07:50:15', TIMESTAMP '2022-06-18 11:15:35');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0044', 'S003', 'SA03', 'Convenience', 220.10, 'active', TIMESTAMP '2020-01-12 09:40:25', TIMESTAMP '2021-03-22 13:50:30');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0045', 'S004', 'SJ03', 'Souvenir', 300.25, 'under renovation', TIMESTAMP '2019-08-05 08:55:40', TIMESTAMP '2020-10-15 11:35:20');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0046', 'S005', 'KN03', 'Bookstore', 310.60, 'active', TIMESTAMP '2021-02-18 10:15:10', TIMESTAMP '2022-04-22 12:45:35');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0047', 'S006', 'JB03', 'Cafe', 280.40, 'active', TIMESTAMP '2020-06-25 07:50:25', TIMESTAMP '2021-08-18 10:20:15');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0048', 'S007', 'ML03', 'Retail', 310.75, 'under renovation', TIMESTAMP '2019-11-12 09:25:40', TIMESTAMP '2020-12-20 13:10:30');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0049', 'S008', 'GT03', 'Food', 245.10, 'active', TIMESTAMP '2021-03-15 08:35:20', TIMESTAMP '2022-05-22 11:40:10');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0050', 'S009', 'IP03', 'Convenience', 220.75, 'inactive', TIMESTAMP '2020-07-05 09:20:30', TIMESTAMP '2021-09-10 14:05:25');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0051', 'S001', 'KL05', 'Food', 245.50, 'active', TIMESTAMP '2020-03-12 10:15:20', TIMESTAMP '2021-05-18 12:40:35');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0052', 'S002', 'PJ05', 'Retail', 310.75, 'inactive', TIMESTAMP '2021-04-18 08:45:15', TIMESTAMP '2022-06-20 11:30:25');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0053', 'S003', 'SA04', 'Cafe', 195.20, 'active', TIMESTAMP '2019-08-22 09:30:40', TIMESTAMP '2021-02-14 14:10:50');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0054', 'S004', 'SJ04', 'Pharmacy', 280.60, 'active', TIMESTAMP '2020-07-10 07:50:30', TIMESTAMP '2022-01-22 12:25:15');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0055', 'S005', 'KN04', 'Souvenir', 400.10, 'under renovation', TIMESTAMP '2021-05-22 10:05:20', TIMESTAMP '2022-06-18 13:50:35');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0056', 'S006', 'JB04', 'Bookstore', 320.40, 'active', TIMESTAMP '2020-01-12 09:20:25', TIMESTAMP '2021-03-22 12:35:10');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0057', 'S007', 'ML04', 'Retail', 180.75, 'inactive', TIMESTAMP '2019-08-05 08:55:40', TIMESTAMP '2020-10-15 11:25:30');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0058', 'S008', 'GT04', 'Food', 270.60, 'active', TIMESTAMP '2021-02-18 10:15:10', TIMESTAMP '2022-04-22 12:50:20');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0059', 'S009', 'IP04', 'Convenience', 305.25, 'active', TIMESTAMP '2020-06-25 07:55:30', TIMESTAMP '2021-08-18 10:20:40');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0060', 'S010', 'KT04', 'Cafe', 220.90, 'under renovation', TIMESTAMP '2019-11-12 09:30:20', TIMESTAMP '2020-12-20 13:15:25');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0061', 'S011', 'SB04', 'Retail', 250.75, 'active', TIMESTAMP '2021-03-15 08:40:10', TIMESTAMP '2022-05-22 12:30:40');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0062', 'S012', 'AS04', 'Food', 190.50, 'inactive', TIMESTAMP '2020-07-05 09:30:20', TIMESTAMP '2021-09-10 14:25:15');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0063', 'S013', 'KB04', 'Convenience', 280.80, 'active', TIMESTAMP '2019-12-18 10:20:25', TIMESTAMP '2020-11-22 12:40:10');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0064', 'S014', 'KT201', 'Souvenir', 400.50, 'active', TIMESTAMP '2021-05-10 07:50:15', TIMESTAMP '2022-06-18 11:15:35');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0065', 'S015', 'KK04', 'Bookstore', 320.25, 'under renovation', TIMESTAMP '2020-01-12 09:40:25', TIMESTAMP '2021-03-22 13:50:30');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0066', 'S016', 'SD04', 'Cafe', 210.10, 'active', TIMESTAMP '2019-08-05 08:55:40', TIMESTAMP '2020-10-15 11:35:20');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0067', 'S017', 'TW04', 'Retail', 305.60, 'inactive', TIMESTAMP '2021-02-18 10:15:10', TIMESTAMP '2022-04-22 12:45:35');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0068', 'S018', 'MR04', 'Food', 195.40, 'active', TIMESTAMP '2020-06-25 07:50:25', TIMESTAMP '2021-08-18 10:20:15');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0069', 'S019', 'SB201', 'Convenience', 280.75, 'active', TIMESTAMP '2019-11-12 09:25:40', TIMESTAMP '2020-12-20 13:10:30');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0070', 'S020', 'BT04', 'Souvenir', 400.20, 'under renovation', TIMESTAMP '2021-03-15 08:35:20', TIMESTAMP '2022-05-22 11:40:10');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0071', 'S001', 'KL06', 'Bookstore', 320.10, 'active', TIMESTAMP '2020-07-05 09:20:30', TIMESTAMP '2021-09-10 14:05:25');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0072', 'S002', 'PJ06', 'Retail', 250.40, 'inactive', TIMESTAMP '2019-10-12 10:15:20', TIMESTAMP '2020-12-18 12:40:35');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0073', 'S003', 'SA05', 'Food', 195.75, 'active', TIMESTAMP '2021-04-18 08:45:15', TIMESTAMP '2022-06-20 11:30:25');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0074', 'S004', 'SJ05', 'Convenience', 280.20, 'active', TIMESTAMP '2020-07-22 09:30:40', TIMESTAMP '2021-09-15 14:10:50');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0075', 'S005', 'KN05', 'Souvenir', 400.00, 'under renovation', TIMESTAMP '2019-12-18 07:50:30', TIMESTAMP '2020-11-22 12:25:15');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0076', 'S006', 'JB05', 'Bookstore', 320.30, 'active', TIMESTAMP '2021-05-10 10:05:20', TIMESTAMP '2022-06-18 13:50:35');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0077', 'S007', 'ML05', 'Cafe', 210.50, 'inactive', TIMESTAMP '2020-01-12 09:20:25', TIMESTAMP '2021-03-22 12:35:10');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0078', 'S008', 'GT05', 'Retail', 305.75, 'active', TIMESTAMP '2019-08-05 08:55:40', TIMESTAMP '2020-10-15 11:25:30');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0079', 'S009', 'IP05', 'Food', 195.60, 'active', TIMESTAMP '2021-02-18 10:15:10', TIMESTAMP '2022-04-22 12:50:20');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0080', 'S010', 'KT05', 'Convenience', 280.40, 'under renovation', TIMESTAMP '2020-06-25 07:55:30', TIMESTAMP '2021-08-18 10:20:40');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0081', 'S011', 'SB05', 'Cafe', 210.75, 'active', TIMESTAMP '2019-11-12 09:30:20', TIMESTAMP '2020-12-20 13:15:25');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0082', 'S012', 'AS05', 'Retail', 250.60, 'inactive', TIMESTAMP '2021-03-15 08:40:10', TIMESTAMP '2022-05-22 12:30:40');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0083', 'S013', 'KB05', 'Food', 195.80, 'active', TIMESTAMP '2020-07-05 09:30:20', TIMESTAMP '2021-09-10 14:25:15');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0084', 'S014', 'KT202', 'Convenience', 280.90, 'active', TIMESTAMP '2019-12-18 10:20:25', TIMESTAMP '2020-11-22 12:40:10');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0085', 'S015', 'KK05', 'Souvenir', 400.25, 'under renovation', TIMESTAMP '2021-05-10 07:50:15', TIMESTAMP '2022-06-18 11:15:35');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0086', 'S016', 'SD05', 'Bookstore', 320.60, 'active', TIMESTAMP '2020-01-12 09:40:25', TIMESTAMP '2021-03-22 13:50:30');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0087', 'S017', 'TW05', 'Cafe', 210.30, 'active', TIMESTAMP '2019-08-05 08:55:40', TIMESTAMP '2020-10-15 11:35:20');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0088', 'S018', 'MR05', 'Retail', 305.50, 'under renovation', TIMESTAMP '2021-02-18 10:15:10', TIMESTAMP '2022-04-22 12:45:35');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0089', 'S019', 'SB202', 'Food', 195.25, 'active', TIMESTAMP '2020-06-25 07:50:25', TIMESTAMP '2021-08-18 10:20:15');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0090', 'S020', 'BT05', 'Convenience', 280.10, 'active', TIMESTAMP '2019-11-12 09:25:40', TIMESTAMP '2020-12-20 13:10:30');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0091', 'S001', 'KL07', 'Souvenir', 400.50, 'under renovation', TIMESTAMP '2021-03-15 08:35:20', TIMESTAMP '2022-05-22 11:40:10');
INSERT INTO shop (shopId, stationId, shopNo, shopType, shopSize, status, createdAt, updatedAt) VALUES ('SH0092', 'S002', 'PJ07', 'Bookstore', 320.40, 'active', TIMESTAMP '2020-07-05 09:20:30', TIMESTAMP '2021-09-10 14:05:25');
